0	1.3823805676400662	32.19789999999999	16.333341121673584	16.333341121673584	0	89.7200%
0	0.570817986826102	27.68998888888889	21.196009874343872	37.529350996017456	1	93.3000%
0	0.42823291080693404	29.95493055555555	20.737260103225708	58.266611099243164	2	95.4300%
0	0.36432279949386914	28.964197222222197	21.514721870422363	79.78133296966553	3	96.4700%
0	0.3160775635888179	29.313530555555573	20.11587905883789	99.89721202850342	4	96.8100%
0	0.28362912851075334	29.404488888888892	20.772660970687866	120.66987299919128	5	97.1300%
0	0.2657450754319628	29.499599999999987	20.65634298324585	141.32621598243713	6	97.3000%
0	0.24267478174219528	28.58586388888888	34.43339395523071	175.75960993766785	7	97.5400%
0	0.2393064962203304	2.2074555555555557	103.0926570892334	278.85226702690125	8	97.6800%
0	0.22686111267656087	0.7323305555555559	218.44822096824646	497.3004879951477	9	97.8900%
