0	1.383707009355227	26.360997222222238	18.391197204589844	18.391197204589844	0	89.4300%
0	0.5381624463200569	27.149455555555548	21.72136378288269	40.112560987472534	1	94.5300%
0	0.40128451799352965	29.326566666666665	21.291290998458862	61.4038519859314	2	95.9000%
0	0.33099056748052436	29.96799722222221	19.890711069107056	81.29456305503845	3	96.6900%
0	0.29010660737752914	30.967997222222237	19.9534649848938	101.24802803993225	4	97.1400%
0	0.2663305976241827	30.636566666666653	19.844193935394287	121.09222197532654	5	96.6100%
0	0.25080914080142974	27.074663888888878	22.288390159606934	143.38061213493347	6	97.3100%
0	0.23735511834422748	31.56899722222223	32.33803987503052	175.718652009964	7	97.6700%
0	0.22178261215488115	2.1688638888888896	102.77744698524475	278.49609899520874	8	97.6500%
0	0.21172739389662942	0.7596416666666663	217.65042400360107	496.1465229988098	9	97.8900%
